Task ID,Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Project Name,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments
y4eqm,"9錠無料ページ撤収・予告モーダル設置","null",Closed,1560839863571,"6/18/2019, 3:37:43 PM GMT+9",1560884400000,"6/19/2019, 4:00:00 AM GMT+9",,"",pjv9y,"[]","[ryo-murakami]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[]"
xvx81,"予告画像製作","■モーダルの上の画像の日付と倍率変更\n■クーポン画像１点（予定）作成\n",Closed,1560839304494,"6/18/2019, 3:28:24 PM GMT+9",1561662000000,"6/28/2019, 4:00:00 AM GMT+9",,"",pjva7,"[]","[yuka-uchiumi]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[]"
xvx7u,"バナー製作（3点）","■top_banner\n横 1920 縦 800\n■rms_banner_m\n横 2419 縦 358\n■rms_banner_s\n890 * 222\n",Closed,1560839226256,"6/18/2019, 3:27:06 PM GMT+9",1562094000000,"7/3/2019, 4:00:00 AM GMT+9",,"",pjva7,"[]","[yuka-uchiumi]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[]"
z6883,"ページ設置後各種パラメータ付与(3ページ分)","null",Closed,1561606767959,"6/27/2019, 12:39:27 PM GMT+9",,"",,"",pjva7,"[]","[teppei-yamaguchi]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[]"
xvx6r,"キャンペーンページデザイン＆コーディング","null",Closed,1560839166625,"6/18/2019, 3:26:06 PM GMT+9",1562094000000,"7/3/2019, 4:00:00 AM GMT+9",,"",pjva7,"[]","[terumi-ogawa]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[{""text"":""@ryo-murakami \nありがとうございます！確認しました。\nクーポン差し替えのプルリクも本日中に出すのでよろしくお願いします！\n"",""by"":""terumi-ogawa@two2.jp"",""assigned"":false,""date"":""7/4/2019, 11:44:35 AM GMT+9"",""resolved"":""N/A""},{""text"":""@terumi-ogawa \n\n先に確認お願いします！\n\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907.html\n\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907-01.html\n\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907-02.html\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/4/2019, 11:38:28 AM GMT+9"",""resolved"":""N/A""},{""text"":""@terumi-ogawa \nおつかれさまです！\n\n■初日限定1,000円OFFクーポン\nhttps://coupon.rakuten.co.jp/getCoupon?getkey=Vk5ZRy1VUUwzLUM4R0ktMUpURA--&rt=\n■300円OFFクーポン\nhttps://coupon.rakuten.co.jp/getCoupon?getkey=SU9FQy1WVjRVLTdYUkgtVkFSNA--&rt=\n■100円OFFクーポン\nhttps://coupon.rakuten.co.jp/getCoupon?getkey=MTVURS1DRVVILVZOUEUtRE84VA--&rt=\n\nリンク変更点以上です。引き続きよろしくお願いいたします\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""6/27/2019, 5:52:42 PM GMT+9"",""resolved"":""N/A""}]"
xvx7v,"予告設置","\n",Closed,1560839247107,"6/18/2019, 3:27:27 PM GMT+9",1562007600000,"7/2/2019, 4:00:00 AM GMT+9",,"",pjva7,"[{""title"":""IMG_8007.jpg"",""url"":""https://attachments.clickup.com/1efe6060-d281-4d87-88a1-92b31a16a0b5/IMG_8007.jpg""},{""title"":""スクリーンショット 2019-06-19 14.59.30.png"",""url"":""https://attachments.clickup.com/3ca98603-96bb-4ecd-a003-2c555b1c01f5/%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%202019-06-19%2014.59.30.png""},{""title"":""190702設置.pdf"",""url"":""https://attachments.clickup.com/927dc93a-219c-4378-a8bc-2c08ec33ce62/190702%E8%A8%AD%E7%BD%AE.pdf""}]","[haruka-ogawa]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[{""text"":""@haruka-ogawa @ryo-murakami \n確認できました！ありがとうございます！\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""7/2/2019, 6:20:17 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono \n設置しました！\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/2/2019, 5:40:12 PM GMT+9"",""resolved"":""N/A""},{""text"":""@haruka-ogawa \n/* モーダル */\n\n\ninput#modal {\n  display: none;\n}\ninput#modal + label {\n  width: 100%;\n  height: 120%;\n  position: fixed;\n  top: 0;\n  bottom: 0;\n  left: 0;\n  right: 0;\n  z-index: 2147483646;\n  background: rgba(0, 0, 0, 0.5);\n  cursor: pointer;\n}\ninput#modal + label div {\n  position: fixed;\n  width: 325px; /*画像の横幅*/\n  top: 50%;\n  left: 50%;\n  margin: -217px 0 0 -162px; /*画像の高さと幅の半分 marginをマイナス */\n  background: none;\n  border: none;\n}\n\n\ninput#modal + label div img {\n  margin-bottom: 32px !important;\n}\n\n\ninput#modal + label div a img {\n  margin-bottom: 16px !important;\n}\n\n\ninput#modal + label div a:nth-child(n + 3) img {\n  width: 48%;\n}\n\n\ninput#modal + label div a:nth-child(3) img {\n  margin-right: 10px !important;\n}\n\n\n\n\ninput#modal + label div img {\n  width: 100%;\n}\n\n\ninput#modal + label div::before {\n  content: \""× Close\"";\n  position: absolute;\n  bottom: -15%;\n  right: 50%;\n  margin: 0 -60px 0 0;\n  font-size: 3em;\n  font-weight: bold;\n  color: #ffffff;\n}\ninput#modal:checked + label {\n  display: none;\n}\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/2/2019, 3:46:50 PM GMT+9"",""resolved"":""N/A""},{""text"":""@haruka-ogawa \n予告モーダル用のリンク共有いたします！\n\n■初日限定1,000円OFFクーポン\nhttps://coupon.rakuten.co.jp/getCoupon?getkey=Vk5ZRy1VUUwzLUM4R0ktMUpURA--&rt=\n■300円OFFクーポン\nhttps://coupon.rakuten.co.jp/getCoupon?getkey=SU9FQy1WVjRVLTdYUkgtVkFSNA--&rt=\n■100円OFFクーポン\nhttps://coupon.rakuten.co.jp/getCoupon?getkey=MTVURS1DRVVILVZOUEUtRE84VA--&rt=\n\n引き続きよろしくお願いいたします\n\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""6/28/2019, 1:57:59 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono 採用ありがとうございます.... \n@yuka-uchiumi 他良き案あれば！\n"",""by"":""haruka-ogawa@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:23:09 PM GMT+9"",""resolved"":""N/A""},{""text"":""@haruka-ogawa \nありがとうございます！自分もパッと思いつくのが上の予告画像出さない案とかでして、\n小河さん案のほうが良いので採用させていただきます！\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:20:48 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono \n村上くんに書けと言われたので書きます。IMG_8007.jpg今モーダル画面で、一番上のバナーをクリックするとモーダルが消えちゃう仕様になっています。（バナーをクーポン取得ページリンクと誤解してタップしたのにクーポンとれないままモーダル画面消えちゃった！ってユーザー多そう）\nなので、バナーとその次のクーポンを合体させるのはどうでしょうか。\n\n汚い絵ごめんなさい\n"",""by"":""haruka-ogawa@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:16:43 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono \nあ、マラソンの初日限定につかえると配布日初日と間違えてました😜 \n\nなるほどー。\n一番上の画像を押したときにモーダルが消えちゃうので混乱しないように工夫しましたってドヤ顔で書いた実装が楽天からNG食らったので、現状押すとモーダル消えるようになっています。\n\n押されない工夫的なのあったほうが良いと思ったのですが、、、小河さんがこの後案を出してくれますので @yuka-uchiumi 一緒にご検討いただければと思います。。。\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:11:48 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami \nスクショの配置でバッチリです！\n【以下回答】\n・7月2-3日で取得させたクーポンを4日のみ使用可という感じです！\n・値段条件入れます！\n・RMSページヒートマップでクリック見れないです申し訳ないです。パラメータ設定しGOLDストアトップとかにリンクしてどれくらいの人が押してるかを簡易的に計測することは可能かもしれないです！\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:06:17 PM GMT+9"",""resolved"":""N/A""},{""text"":""@haruka-ogawa \nここに書いてください。\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:03:49 PM GMT+9"",""resolved"":""N/A""},{""text"":""bath_tabletは無視してください！\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:02:01 PM GMT+9"",""resolved"":""N/A""},{""text"":""スクリーンショット 2019-06-19 14.59.30.png\nこんな感じでよろしければ！\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""6/19/2019, 3:01:39 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono \n多分行けると思いますが、試してみます。\n\n以下確認です。\nクーポン初日限定にしたときに1000円クーポンは7/3はそのままでということですか？\n300円と100円も何円以上で使えるみたいなとこ表示できるように調整したほうがよいかも？ですが、、、\n一番上の画像ですが、タッチされているかの計測はヒートマップとかで確認できますか？今日設置してみてタッチしてもモーダル消えない実装が楽天側でエラーになってしまったのでタッチされているかどうか確認したいです...!\n\n\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""6/19/2019, 2:05:02 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami \n次回７月マラソンのモーダル設置イメージです。（内海さんにデザイン依頼中）\n190702設置\n■概要\n今回は1,000円OFFクーポンの使用を初日限定にして限定性・緊急性に対する顧客の反応をみます\n売上がのび、ランキングに入れば期間中の売上も良好になる仮定です。\n\nこちらレイアウト可能でしょうか...？\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""6/19/2019, 1:55:04 PM GMT+9"",""resolved"":""N/A""}]"
xvx8k,"本番設置（予告と差し替え）と撤収","null",Closed,1560839489168,"6/18/2019, 3:31:29 PM GMT+9",1562785200000,"7/11/2019, 4:00:00 AM GMT+9",1562180400000,"7/4/2019, 4:00:00 AM GMT+9",pjva7,"[]","[haruka-ogawa]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[{""text"":""@haruka-ogawa リリース\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/11/2019, 2:30:34 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami プルリクしました！\n"",""by"":""haruka-ogawa@two2.jp"",""assigned"":false,""date"":""7/11/2019, 12:43:01 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami \nブランチ修正しました、すみませんでした。\nこちらでよろしくお願いします！\n"",""by"":""haruka-ogawa@two2.jp"",""assigned"":false,""date"":""7/4/2019, 10:33:30 AM GMT+9"",""resolved"":""N/A""},{""text"":""@haruka-ogawa \n明日でいいので、ブランチ修正して再度プッシュお願いします。\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/3/2019, 6:30:33 PM GMT+9"",""resolved"":""N/A""},{""text"":""あとプルリク出したらここにコメントかステータスをレビューにしておいてくださいませ。。。\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/3/2019, 6:28:28 PM GMT+9"",""resolved"":""N/A""},{""text"":""@haruka-ogawa \nブランチ修正お願い、、、\nhttps://github.com/two2two2/rakuten/pull/111#issuecomment-508015497\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/3/2019, 6:25:06 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono \n了解しました！ありがとうございます。\n"",""by"":""haruka-ogawa@two2.jp"",""assigned"":false,""date"":""7/3/2019, 11:03:04 AM GMT+9"",""resolved"":""N/A""},{""text"":""@haruka-ogawa \n誘導バナーのリンクを先に共有しておきますー！\n\n■top_banner\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907.html?utm_source=top_banner&utm_medium=banner&utm_campaign=marathon1st\n■rms_banner_m\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907.html?utm_source=banner_m&utm_medium=banner&utm_campaign=marathon1st\n■rms_banner_s\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907.html?utm_source=banner_s&utm_medium=banner&utm_campaign=marathon1st\n\n宜しくお願いいたします\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""6/28/2019, 1:56:44 PM GMT+9"",""resolved"":""N/A""}]"
zfm04,"クーポン差し替え","null",Closed,1561698139202,"6/28/2019, 2:02:19 PM GMT+9",1562266800000,"7/5/2019, 4:00:00 AM GMT+9",,"",pjva7,"[]","[terumi-ogawa]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[{""text"":""@tomoyuki-hirono こちらこそ忘れていて申し訳ございません。助かりました...！\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/5/2019, 3:43:06 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami \n代わってました！お手数おかけしました、ありがとうございます！\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""7/5/2019, 3:42:27 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono \n変更しましたが、もし変わっていなかったら教えてください！\n\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907.html\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907-01.html\nhttps://www.rakuten.ne.jp/gold/sleepdays/campaigns/marathon1st-201907-02.html\n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/5/2019, 3:37:32 PM GMT+9"",""resolved"":""N/A""},{""text"":""@tomoyuki-hirono めちゃめちゃ忘れてました😇 ありがとうございます。 \n"",""by"":""ryo-murakami@two2.jp"",""assigned"":false,""date"":""7/5/2019, 3:30:15 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami @terumi-ogawa \nおつかれさまです。こちらご対応よろしくお願いいたします。\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""7/5/2019, 3:29:19 PM GMT+9"",""resolved"":""N/A""},{""text"":""@ryo-murakami \nプルリクお送りしました！\nよろしくお願いいたします。\n"",""by"":""terumi-ogawa@two2.jp"",""assigned"":false,""date"":""7/4/2019, 1:44:54 PM GMT+9"",""resolved"":""N/A""},{""text"":""@terumi-ogawa \nお疲れ様です！５日以降の差し替え用のクーポンリンクです！\nhttps://coupon.rakuten.co.jp/getCoupon?getkey=TTI0QS1GTUxWLTc1T04tVFo3Uw--&rt=\n"",""by"":""tomoyuki-hirono@two2.jp"",""assigned"":false,""date"":""6/28/2019, 2:03:03 PM GMT+9"",""resolved"":""N/A""}]"
y4etv,"バナー・CPページ構成提出","null",Closed,1560840359899,"6/18/2019, 3:45:59 PM GMT+9",1561316400000,"6/24/2019, 4:00:00 AM GMT+9",,"",pjva7,"[]","[tomoyuki-hirono]","[]",null,"Rakuten","Team Tasks","Development","","","{}","[]"
yxbvc,"残りサイズ","null",Closed,1561450539301,"6/25/2019, 5:15:39 PM GMT+9",1562007600000,"7/2/2019, 4:00:00 AM GMT+9",,"",pjvag,"[]","[yuka-uchiumi]","[]",null,"Amazon","Team Tasks","Development","","","{}","[]"
yxbv9,"300×250だけ","null",Closed,1561450510784,"6/25/2019, 5:15:10 PM GMT+9",1561575600000,"6/27/2019, 4:00:00 AM GMT+9",,"",pjvag,"[]","[yuka-uchiumi]","[]",null,"Amazon","Team Tasks","Development","","","{}","[]"
pw623,"Grid","Gridのスタイルガイド制作経緯を記載。\n",Closed,1556167957088,"4/25/2019, 1:52:37 PM GMT+9",,"",,"",pw61x,"[]","[]","[]",null,"0.4","Two Design System","Development","","","{}","[{""text"":""ブレイクポイントは一般的に多岐に使用されているものから3種類（スマホ・タブレット・PC）を抜粋。\ngutterは8の倍数より選定。\nmarginはウィンドウサイズによって可変になるもの設定。\n"",""by"":""kent-matsui@two2.jp"",""assigned"":false,""date"":""4/25/2019, 1:52:37 PM GMT+9"",""resolved"":""N/A""}]"
pw61z,"Visual forms","Visual formsのスタイルガイド制作経緯を記載。\n",Closed,1556167956967,"4/25/2019, 1:52:36 PM GMT+9",,"",,"",pw61x,"[]","[]","[]",null,"0.4","Two Design System","Development","","","{}","[{""text"":""CHANELなどのハイブランドがシャドウをしていないこと考慮し、絵や写真の訴求を遮る可能性のあるシャドウはしないことで決定。\n"",""by"":""kent-matsui@two2.jp"",""assigned"":false,""date"":""4/25/2019, 1:52:36 PM GMT+9"",""resolved"":""N/A""}]"
pw622,"Typography","Typographyのスタイルガイド制作経緯を記載。\n",Closed,1556167957058,"4/25/2019, 1:52:37 PM GMT+9",,"",,"",pw61x,"[]","[]","[]",null,"0.4","Two Design System","Development","","","{}","[{""text"":""デフォルトフォントには、日本語フォントをより読み易くするために、Noto Sans JPをプライマリーフォントに採用。\n英文フォントは日本語よりも小さく表示されるため、英文のみを用いる箇所に使用する用にデフォルトの20%増しを用意。\n\nすべて、ウィンドウサイズに伴い最適に表示できるようにモバイル用とPC用で用意。\n"",""by"":""kent-matsui@two2.jp"",""assigned"":false,""date"":""4/25/2019, 1:52:37 PM GMT+9"",""resolved"":""N/A""}]"
pw620,"Spacing","Spacingのスタイルガイド制作経緯を記載。\n",Closed,1556167956996,"4/25/2019, 1:52:36 PM GMT+9",,"",,"",pw61x,"[]","[]","[]",null,"0.4","Two Design System","Development","","","{}","[{""text"":""8の倍数のものを使用。\n使用頻度・細かな調整を加味し、例外的12px（1.5倍）も採用。\n"",""by"":""kent-matsui@two2.jp"",""assigned"":false,""date"":""4/25/2019, 1:52:37 PM GMT+9"",""resolved"":""N/A""}]"
pw61y,"Motions","Motionsのスタイルガイド制作経緯を記載。\n",Closed,1556167956932,"4/25/2019, 1:52:36 PM GMT+9",,"",,"",pw61x,"[]","[]","[]",null,"0.4","Two Design System","Development","","","{}","[{""text"":""GoogleのMaterial designをうけて、ウィンドウ内に存在するかどうかでベジェにアレンジを加えて、差異を表現。\n"",""by"":""kent-matsui@two2.jp"",""assigned"":false,""date"":""4/25/2019, 1:52:36 PM GMT+9"",""resolved"":""N/A""}]"
pw621,"Colors","Colorsのスタイルガイド制作経緯を記載。\n",Closed,1556167957027,"4/25/2019, 1:52:37 PM GMT+9",,"",,"",pw61x,"[]","[]","[]",null,"0.4","Two Design System","Development","","","{}","[{""text"":""パントーンより抜粋したものに加え、より使用しやすいようにlightカラー2色ずつを追加したものを採用。\n"",""by"":""kent-matsui@two2.jp"",""assigned"":false,""date"":""4/25/2019, 1:52:37 PM GMT+9"",""resolved"":""N/A""}]"
pw63e,"Documentation: タイトル・本文テキストセクション追加","null",Open,1556168284257,"4/25/2019, 1:58:04 PM GMT+9",,"",,"",pw63a,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
pw63b,"Documentation: Previous，Nextページ遷移ボタン追加","null",Open,1556168284163,"4/25/2019, 1:58:04 PM GMT+9",,"",,"",pw63a,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
pw63d,"Documentation: 画像イメージセクション追加","null",Open,1556168284227,"4/25/2019, 1:58:04 PM GMT+9",,"",,"",pw63a,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
pw63c,"Documentation: コードプレビューセクション追加","null",Open,1556168284200,"4/25/2019, 1:58:04 PM GMT+9",,"",,"",pw63a,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
pw63h,"Components: Previous，Nextページ遷移ボタン追加","null",Open,1556168291938,"4/25/2019, 1:58:11 PM GMT+9",,"",,"",pw63f,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
pw63g,"Components: Componentsのバリエーションをプルダウンタブ表示","UIモックアップ：\nhttps://drive.google.com/open?id=1VTj5QcsWPa3rl6PwloyDwU18Nqn7kNRX\nドキュメントサイト：\nhttps://fractal.build/\n",Open,1556168291895,"4/25/2019, 1:58:11 PM GMT+9",,"",,"",pw63f,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
pw63k,"Components: UI components リストページの実装","null",Open,1556168291992,"4/25/2019, 1:58:11 PM GMT+9",,"",,"",pw63f,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
pw63j,"Components: コードプレビューセクション追加","null",Open,1556168291967,"4/25/2019, 1:58:11 PM GMT+9",,"",,"",pw63f,"[]","[goroide]","[]",null,"0.4","Two Design System","Development","","","{}","[]"
rd5kb,"アダプトゲン製薬","担当：倉持さん\n\nトローチ\n",Open,1557529572000,"5/11/2019, 8:06:12 AM GMT+9",,"",,"",qzu1h,"[{""title"":""乳酸菌の件.html"",""url"":""https://attachments.clickup.com/48f605e6-11f7-4fd9-93ad-5e4cb75daeaa/%E4%B9%B3%E9%85%B8%E8%8F%8C%E3%81%AE%E4%BB%B6.html""}]","[]","[]",null,"Sleepdays 新商品","Product Projects","R&D","","","{""Checklist"":[""セティ原料覚書""]}","[]"
rd5k7,"岩瀬コスファ","担当 瀧見さん\nトローチ試作依頼\n\n5/28頃：サンプルUP\n",Open,1557528722326,"5/11/2019, 7:52:02 AM GMT+9",,"",,"",qzu1h,"[{""title"":""お打ち合わせについて.html"",""url"":""https://attachments.clickup.com/211e0aa7-8604-402c-8e4e-194039ab1702/%E3%81%8A%E6%89%93%E3%81%A1%E5%90%88%E3%82%8F%E3%81%9B%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.html""},{""title"":""お打ち合わせについて.html"",""url"":""https://attachments.clickup.com/ad97a96f-e13e-4fb0-b9a3-0528b2425228/%E3%81%8A%E6%89%93%E3%81%A1%E5%90%88%E3%82%8F%E3%81%9B%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.html""},{""title"":""お打ち合わせについて.html"",""url"":""https://attachments.clickup.com/27892769-7c01-40ca-bb10-48b5caa75bdb/%E3%81%8A%E6%89%93%E3%81%A1%E5%90%88%E3%82%8F%E3%81%9B%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.html""},{""title"":""お打ち合わせについて.html"",""url"":""https://attachments.clickup.com/638eddd5-ce5f-498d-9e0f-b8f938db9458/%E3%81%8A%E6%89%93%E3%81%A1%E5%90%88%E3%82%8F%E3%81%9B%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6.html""}]","[]","[]",null,"Sleepdays 新商品","Product Projects","R&D","","","{}","[]"
t4300,"富士カプセル","null",Open,1558075247933,"5/17/2019, 3:40:47 PM GMT+9",,"",,"",qzu1h,"[{""title"":""富士カプセル（原田）.html"",""url"":""https://attachments.clickup.com/2099f8dc-c32c-4d60-9ad1-6a0562186d64/%E5%AF%8C%E5%A3%AB%E3%82%AB%E3%83%97%E3%82%BB%E3%83%AB%EF%BC%88%E5%8E%9F%E7%94%B0%EF%BC%89.html""}]","[]","[]",null,"Sleepdays 新商品","Product Projects","R&D","","","{}","[]"
rngep,"キャタレントジャパン","null",Open,1557826817099,"5/14/2019, 6:40:17 PM GMT+9",,"",,"",qzu1h,"[{""title"":""RE: ご相談の件 → ツイフトオフのお引合い（キャタレント・ジャパン 大江）.html"",""url"":""https://attachments.clickup.com/1fbb22c1-76c9-4c2b-84b1-8bde3e54e10d/RE%3A%20%E3%81%94%E7%9B%B8%E8%AB%87%E3%81%AE%E4%BB%B6%20%E2%86%92%20%E3%83%84%E3%82%A4%E3%83%95%E3%83%88%E3%82%AA%E3%83%95%E3%81%AE%E3%81%8A%E5%BC%95%E5%90%88%E3%81%84%EF%BC%88%E3%82%AD%E3%83%A3%E3%82%BF%E3%83%AC%E3%83%B3%E3%83%88%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%20%E5%A4%A7%E6%B1%9F%EF%BC%89.html""},{""title"":""RE: ご相談の件 → ツイフトオフのお引合い（キャタレント・ジャパン 大江）.html"",""url"":""https://attachments.clickup.com/d3d30d26-4807-48fc-b1ab-f125fff11962/RE%3A%20%E3%81%94%E7%9B%B8%E8%AB%87%E3%81%AE%E4%BB%B6%20%E2%86%92%20%E3%83%84%E3%82%A4%E3%83%95%E3%83%88%E3%82%AA%E3%83%95%E3%81%AE%E3%81%8A%E5%BC%95%E5%90%88%E3%81%84%EF%BC%88%E3%82%AD%E3%83%A3%E3%82%BF%E3%83%AC%E3%83%B3%E3%83%88%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%20%E5%A4%A7%E6%B1%9F%EF%BC%89.html""},{""title"":""ブロマ研究所 BJ-22.pdf"",""url"":""https://attachments.clickup.com/b3a0f904-b4c8-4f4a-be31-0daa30a0f6a4/%E3%83%96%E3%83%AD%E3%83%9E%E7%A0%94%E7%A9%B6%E6%89%80%20BJ-22.pdf""},{""title"":""RE: ご相談の件 → ツイフトオフのお引合い（キャタレント・ジャパン 大江）.html"",""url"":""https://attachments.clickup.com/3b3b6885-95a4-4c78-bd7a-5d5675390d48/RE%3A%20%E3%81%94%E7%9B%B8%E8%AB%87%E3%81%AE%E4%BB%B6%20%E2%86%92%20%E3%83%84%E3%82%A4%E3%83%95%E3%83%88%E3%82%AA%E3%83%95%E3%81%AE%E3%81%8A%E5%BC%95%E5%90%88%E3%81%84%EF%BC%88%E3%82%AD%E3%83%A3%E3%82%BF%E3%83%AC%E3%83%B3%E3%83%88%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%20%E5%A4%A7%E6%B1%9F%EF%BC%89.html""},{""title"":""RE: ご相談の件 → ツイフトオフのお引合い（キャタレント・ジャパン 大江）.html"",""url"":""https://attachments.clickup.com/a6857007-04e3-4c77-b333-5b3e2847fe14/RE%3A%20%E3%81%94%E7%9B%B8%E8%AB%87%E3%81%AE%E4%BB%B6%20%E2%86%92%20%E3%83%84%E3%82%A4%E3%83%95%E3%83%88%E3%82%AA%E3%83%95%E3%81%AE%E3%81%8A%E5%BC%95%E5%90%88%E3%81%84%EF%BC%88%E3%82%AD%E3%83%A3%E3%82%BF%E3%83%AC%E3%83%B3%E3%83%88%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%20%E5%A4%A7%E6%B1%9F%EF%BC%89.html""}]","[]","[]",null,"Sleepdays 新商品","Product Projects","R&D","","","{}","[]"
